name,stack,dirs,date,py_count
deep_real_time1 / venvs / Lib / site-packages / scipy / stats / tests,"['_discrete_distns', '_hypotests', 'collections', 'common_tests', 'copy', 'data', 'functools', 'itertools', 'json', 'math', 'matplotlib', 'numpy', 'os', 'pathlib', 'pickle', 'platform', 'pytest', 're', 'scipy', 'sys', 'test_continuous_basic', 'test_discrete_basic', 'threading', 'unittest', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\scipy\\stats\\tests'],2024-01-15 04:50:41,28
deep_real_time1 / venvs / Lib / site-packages / scipy / stats / _boost,['scipy'],['deep_real_time1\\venvs\\Lib\\site-packages\\scipy\\stats\\_boost'],2024-01-15 04:51:46,1
deep_real_time1 / venvs / Lib / site-packages / scipy / stats / _levy_stable,"['_continuous_distns', '_distn_infrastructure', 'functools', 'levyst', 'numpy', 'scipy', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\scipy\\stats\\_levy_stable'],2024-01-15 04:51:46,1
deep_real_time1 / venvs / Lib / site-packages / scipy / stats / _rcont,['rcont'],['deep_real_time1\\venvs\\Lib\\site-packages\\scipy\\stats\\_rcont'],2024-01-15 04:51:46,1
deep_real_time1 / venvs / Lib / site-packages / scipy / stats / _unuran,[],['deep_real_time1\\venvs\\Lib\\site-packages\\scipy\\stats\\_unuran'],2024-01-15 04:50:41,1
deep_real_time1 / venvs / Lib / site-packages / scipy / _lib,"['_uarray', 'cffi', 'collections', 'contextlib', 'copy', 'ctypes', 'functools', 'gc', 'importlib', 'inspect', 'itertools', 'keyword', 'math', 'multiprocessing', 'numbers', 'numpy', 'operator', 'os', 'platform', 'psutil', 'pydoc', 'pytest', 're', 'scipy', 'shutil', 'sphinx', 'sys', 'tempfile', 'textwrap', 'threading', 'typing', 'uarray', 'warnings', 'weakref']",['deep_real_time1\\venvs\\Lib\\site-packages\\scipy\\_lib'],2024-01-15 04:51:46,16
deep_real_time1 / venvs / Lib / site-packages / scipy / _lib / tests,"['ast', 'cffi', 'ctypes', 'fractions', 'gc', 'importlib', 'math', 'multiprocessing', 'numpy', 'os', 'pathlib', 'pickle', 'pkgutil', 'pytest', 're', 'scipy', 'subprocess', 'sys', 'threading', 'time', 'tokenize', 'traceback', 'types', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\scipy\\_lib\\tests'],2024-01-15 04:50:41,14
deep_real_time1 / venvs / Lib / site-packages / scipy / _lib / _uarray,"['_backend', '_uarray', 'contextlib', 'copyreg', 'functools', 'importlib', 'inspect', 'pickle', 'types', 'typing']",['deep_real_time1\\venvs\\Lib\\site-packages\\scipy\\_lib\\_uarray'],2024-01-15 04:51:46,2
deep_real_time1 / venvs / Lib / site-packages / setuptools,"['_deprecation_warning', '_distutils_hack', '_imp', '_importlib', '_itertools', '_path', '_reqs', 'base64', 'builtins', 'collections', 'configparser', 'contextlib', 'ctypes', 'dis', 'distutils', 'email', 'extern', 'fnmatch', 'functools', 'glob', 'hashlib', 'html', 'http', 'importlib', 'importlib_metadata', 'inspect', 'io', 'itertools', 'json', 'logging', 'marshal', 'monkey', 'numbers', 'numpy', 'operator', 'org', 'os', 'pathlib', 'pickle', 'pkg_resources', 'platform', 'posixpath', 'py34compat', 're', 'setuptools', 'shlex', 'shutil', 'socket', 'subprocess', 'sys', 'tarfile', 'tempfile', 'textwrap', 'tokenize', 'types', 'typing', 'unicodedata', 'urllib', 'warnings', 'winreg', 'zipfile']",['deep_real_time1\\venvs\\Lib\\site-packages\\setuptools'],2024-01-15 04:51:46,30
deep_real_time1 / venvs / Lib / site-packages / setuptools / command,"['Cython', '_importlib', '_path', 'abc', 'base64', 'build', 'collections', 'configparser', 'contextlib', 'distutils', 'dl', 'enum', 'extern', 'fnmatch', 'functools', 'glob', 'http', 'importlib', 'inspect', 'io', 'itertools', 'logging', 'marshal', 'operator', 'os', 'pathlib', 'pkg_resources', 'platform', 'py36compat', 'random', 're', 'setuptools', 'shlex', 'shutil', 'site', 'socket', 'stat', 'struct', 'subprocess', 'sys', 'sysconfig', 'tempfile', 'textwrap', 'time', 'traceback', 'types', 'typing', 'typing_extensions', 'unittest', 'upload', 'urllib', 'warnings', 'wheel', 'zipfile', 'zipimport']",['deep_real_time1\\venvs\\Lib\\site-packages\\setuptools\\command'],2024-01-15 04:51:46,26
deep_real_time1 / venvs / Lib / site-packages / setuptools / config,"['_apply_pyprojecttoml', '_deprecation_warning', '_importlib', '_path', 'ast', 'collections', 'configparser', 'contextlib', 'distutils', 'email', 'functools', 'glob', 'importlib', 'inspect', 'io', 'itertools', 'logging', 'os', 'pathlib', 'setuptools', 'sys', 'textwrap', 'types', 'typing', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\setuptools\\config'],2024-01-15 04:51:46,5
deep_real_time1 / venvs / Lib / site-packages / setuptools / config / _validate_pyproject,"['contextlib', 'email', 'error_reporting', 'extra_validations', 'fastjsonschema_exceptions', 'fastjsonschema_validations', 'functools', 'io', 'itertools', 'json', 'logging', 'os', 'packaging', 're', 'setuptools', 'ssl', 'string', 'textwrap', 'trove_classifiers', 'typing', 'urllib']",['deep_real_time1\\venvs\\Lib\\site-packages\\setuptools\\config\\_validate_pyproject'],2024-01-15 04:51:46,6
deep_real_time1 / venvs / Lib / site-packages / setuptools / extern,"['importlib', 'sys']",['deep_real_time1\\venvs\\Lib\\site-packages\\setuptools\\extern'],2024-01-15 04:51:46,1
deep_real_time1 / venvs / Lib / site-packages / setuptools / _distutils,"['_aix_support', '_functools', '_imp', '_macos_compat', '_osx_support', 'cgi', 'collections', 'configparser', 'contextlib', 'copy', 'distutils', 'email', 'errno', 'errors', 'fnmatch', 'functools', 'getopt', 'grp', 'importlib', 'itertools', 'operator', 'os', 'pathlib', 'platform', 'pprint', 'pwd', 'py38compat', 'py_compile', 're', 'shlex', 'stat', 'string', 'subprocess', 'sys', 'sysconfig', 'tarfile', 'tempfile', 'tokenize', 'unittest', 'warnings', 'win32api', 'win32con', 'winreg', 'zipfile']",['deep_real_time1\\venvs\\Lib\\site-packages\\setuptools\\_distutils'],2024-01-15 04:51:46,33
deep_real_time1 / venvs / Lib / site-packages / setuptools / _distutils / command,"['base64', 'concurrent', 'contextlib', 'distutils', 'docutils', 'functools', 'getpass', 'glob', 'hashlib', 'importlib', 'io', 'itertools', 'os', 'pprint', 're', 'site', 'stat', 'subprocess', 'sys', 'sysconfig', 'tokenize', 'urllib', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\setuptools\\_distutils\\command'],2024-01-15 04:51:46,23
deep_real_time1 / venvs / Lib / site-packages / setuptools / _vendor,"['_collections_abc', 'abc', 'collections', 'contextlib', 'io', 'itertools', 'operator', 'pathlib', 'posixpath', 'sys', 'typing', 'warnings', 'zipfile']",['deep_real_time1\\venvs\\Lib\\site-packages\\setuptools\\_vendor'],2024-01-15 04:50:41,4
deep_real_time1 / venvs / Lib / site-packages / setuptools / _vendor / importlib_metadata,"['_collections', '_compat', '_functools', '_itertools', '_meta', '_text', 'abc', 'collections', 'contextlib', 'csv', 'email', 'functools', 'importlib', 'itertools', 'operator', 'os', 'pathlib', 'platform', 'posixpath', 're', 'sys', 'textwrap', 'types', 'typing', 'typing_extensions', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\setuptools\\_vendor\\importlib_metadata'],2024-01-15 04:51:46,8
deep_real_time1 / venvs / Lib / site-packages / setuptools / _vendor / importlib_resources,"['_common', '_compat', '_itertools', '_legacy', 'abc', 'collections', 'contextlib', 'functools', 'importlib', 'io', 'itertools', 'operator', 'os', 'pathlib', 'sys', 'tempfile', 'types', 'typing', 'warnings', 'zipfile', 'zipp']",['deep_real_time1\\venvs\\Lib\\site-packages\\setuptools\\_vendor\\importlib_resources'],2024-01-15 04:51:46,9
deep_real_time1 / venvs / Lib / site-packages / setuptools / _vendor / jaraco,"['collections', 'contextlib', 'functools', 'inspect', 'itertools', 'operator', 'os', 'setuptools', 'shutil', 'subprocess', 'tempfile', 'time', 'types', 'typing']",['deep_real_time1\\venvs\\Lib\\site-packages\\setuptools\\_vendor\\jaraco'],2024-01-15 04:50:41,3
deep_real_time1 / venvs / Lib / site-packages / setuptools / _vendor / more_itertools,"['collections', 'functools', 'heapq', 'itertools', 'math', 'more', 'operator', 'queue', 'random', 'recipes', 'sys', 'time', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\setuptools\\_vendor\\more_itertools'],2024-01-15 04:51:46,3
deep_real_time1 / venvs / Lib / site-packages / setuptools / _vendor / packaging,"['__about__', '_manylinux', '_structures', 'abc', 'collections', 'contextlib', 'ctypes', 'functools', 'importlib', 'itertools', 'logging', 'markers', 'operator', 'os', 'platform', 're', 'setuptools', 'specifiers', 'string', 'struct', 'subprocess', 'sys', 'sysconfig', 'tags', 'typing', 'urllib', 'utils', 'version', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\setuptools\\_vendor\\packaging'],2024-01-15 04:51:46,11
deep_real_time1 / venvs / Lib / site-packages / setuptools / _vendor / pyparsing,"['abc', 'actions', 'collections', 'common', 'contextlib', 'copy', 'core', 'datetime', 'diagram', 'enum', 'exceptions', 'functools', 'helpers', 'html', 'inspect', 'itertools', 'operator', 'os', 'pathlib', 'pdb', 'pprint', 're', 'results', 'string', 'sys', 'testing', 'threading', 'traceback', 'types', 'typing', 'unicode', 'util', 'warnings', 'weakref']",['deep_real_time1\\venvs\\Lib\\site-packages\\setuptools\\_vendor\\pyparsing'],2024-01-15 04:51:46,10
deep_real_time1 / venvs / Lib / site-packages / setuptools / _vendor / tomli,"['__future__', '_parser', '_re', '_types', 'collections', 'datetime', 'functools', 're', 'string', 'types', 'typing']",['deep_real_time1\\venvs\\Lib\\site-packages\\setuptools\\_vendor\\tomli'],2024-01-15 04:51:46,4
deep_real_time1 / venvs / Lib / site-packages / soupsieve,"['__future__', '__meta__', 'bs4', 'collections', 'copyreg', 'datetime', 'functools', 'pretty', 're', 'typing', 'unicodedata', 'util', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\soupsieve'],2024-01-15 04:51:47,7
deep_real_time1 / venvs / Lib / site-packages / tensorboard,"['IPython', 'abc', 'absl', 'argparse', 'atexit', 'base64', 'collections', 'dataclasses', 'datetime', 'errno', 'functools', 'google', 'html', 'importlib', 'json', 'logging', 'markdown', 'mimetypes', 'numpy', 'os', 'pkg_resources', 'random', 'shlex', 'signal', 'socket', 'subprocess', 'sys', 'tempfile', 'tensorboard', 'textwrap', 'threading', 'time', 'types', 'typing', 'urllib', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard'],2024-01-15 04:51:47,16
deep_real_time1 / venvs / Lib / site-packages / tensorboard / backend,"['base64', 'collections', 'dataclasses', 'gzip', 'hashlib', 'io', 'json', 'math', 're', 'struct', 'tensorboard', 'textwrap', 'time', 'typing', 'urllib', 'werkzeug', 'wsgiref', 'zipfile']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\backend'],2024-01-15 04:50:41,12
deep_real_time1 / venvs / Lib / site-packages / tensorboard / backend / event_processing,"['base64', 'bisect', 'collections', 'contextlib', 'dataclasses', 'itertools', 'json', 'multiprocessing', 'os', 'queue', 'random', 're', 'tensorboard', 'tensorflow', 'tensorflow_io', 'threading', 'time', 'typing']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\backend\\event_processing'],2024-01-15 04:50:41,16
deep_real_time1 / venvs / Lib / site-packages / tensorboard / compat,"['tensorboard', 'tensorflow']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\compat'],2024-01-15 04:51:47,1
deep_real_time1 / venvs / Lib / site-packages / tensorboard / compat / proto,"['google', 'tensorboard']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\compat\\proto'],2024-01-15 04:50:41,35
deep_real_time1 / venvs / Lib / site-packages / tensorboard / compat / tensorflow_stub,"['absl', 'array', 'dtypes', 'errno', 'io', 'logging', 'numpy', 'struct', 'sys', 'tensorboard', 'traceback', 'warnings']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\compat\\tensorflow_stub'],2024-01-15 04:51:47,8
deep_real_time1 / venvs / Lib / site-packages / tensorboard / data,"['abc', 'contextlib', 'errno', 'grpc', 'logging', 'numpy', 'os', 'pkg_resources', 'subprocess', 'tempfile', 'tensorboard', 'tensorboard_data_server', 'time']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\data'],2024-01-15 04:51:47,5
deep_real_time1 / venvs / Lib / site-packages / tensorboard / data / experimental,"['abc', 'grpc', 'numpy', 'pandas', 'sys', 'tensorboard', 'time']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\data\\experimental'],2024-01-15 04:51:47,4
deep_real_time1 / venvs / Lib / site-packages / tensorboard / data / proto,"['google', 'grpc', 'tensorboard']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\data\\proto'],2024-01-15 04:50:41,3
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins,['abc'],['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins'],2024-01-15 04:50:41,2
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / audio,"['functools', 'google', 'numpy', 'tensorboard', 'tensorflow', 'urllib', 'warnings', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\audio'],2024-01-15 04:50:41,6
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / core,"['argparse', 'functools', 'gzip', 'io', 'mimetypes', 'posixpath', 'tensorboard', 'werkzeug', 'zipfile']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\core'],2024-01-15 04:50:41,2
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / custom_scalar,"['google', 're', 'tensorboard', 'tensorflow', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\custom_scalar'],2024-01-15 04:50:41,5
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / debugger_v2,"['json', 'tensorboard', 'tensorflow', 'threading', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\debugger_v2'],2024-01-15 04:50:41,4
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / distribution,"['dataclasses', 'numpy', 'tensorboard', 'typing', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\distribution'],2024-01-15 04:50:41,4
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / graph,"['json', 'tensorboard', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\graph'],2024-01-15 04:50:41,5
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / histogram,"['google', 'numpy', 'tensorboard', 'tensorflow', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\histogram'],2024-01-15 04:50:41,6
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / hparams,"['abc', 'collections', 'csv', 'dataclasses', 'google', 'hashlib', 'io', 'json', 'math', 'numpy', 'operator', 'os', 'random', 're', 'tensorboard', 'tensorflow', 'time', 'typing', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\hparams'],2024-01-15 04:51:47,17
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / image,"['google', 'imghdr', 'numpy', 'tensorboard', 'tensorflow', 'urllib', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\image'],2024-01-15 04:50:41,6
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / mesh,"['dataclasses', 'google', 'json', 'numpy', 'tensorboard', 'tensorflow', 'typing', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\mesh'],2024-01-15 04:51:47,6
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / metrics,"['collections', 'imghdr', 'json', 'tensorboard', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\metrics'],2024-01-15 04:50:41,3
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / npmi,"['google', 'math', 'tensorboard', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\npmi'],2024-01-15 04:50:41,4
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / profile_redirect,"['tensorboard', 'tensorboard_plugin_profile']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\profile_redirect'],2024-01-15 04:50:41,2
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / projector,"['collections', 'functools', 'google', 'imghdr', 'mimetypes', 'numpy', 'os', 'tensorboard', 'threading', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\projector'],2024-01-15 04:51:47,4
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / pr_curve,"['google', 'numpy', 'tensorboard', 'tensorflow', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\pr_curve'],2024-01-15 04:50:41,5
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / scalar,"['csv', 'google', 'io', 'numpy', 'tensorboard', 'tensorflow', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\scalar'],2024-01-15 04:50:41,6
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / text,"['google', 'numpy', 'tensorboard', 'tensorflow', 'textwrap', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\text'],2024-01-15 04:50:41,6
deep_real_time1 / venvs / Lib / site-packages / tensorboard / plugins / text_v2,"['numpy', 'tensorboard', 'werkzeug']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\plugins\\text_v2'],2024-01-15 04:50:41,2
deep_real_time1 / venvs / Lib / site-packages / tensorboard / summary,"['abc', 'numpy', 'tensorboard', 'time']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\summary'],2024-01-15 04:51:47,5
deep_real_time1 / venvs / Lib / site-packages / tensorboard / summary / writer,"['os', 'queue', 'socket', 'struct', 'tensorboard', 'threading', 'time']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\summary\\writer'],2024-01-15 04:51:47,3
deep_real_time1 / venvs / Lib / site-packages / tensorboard / summary / _tf,[],['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\summary\\_tf'],2024-01-15 04:51:47,1
deep_real_time1 / venvs / Lib / site-packages / tensorboard / uploader,"['abc', 'absl', 'argparse', 'base64', 'collections', 'contextlib', 'datetime', 'errno', 'functools', 'google', 'google_auth_oauthlib', 'grpc', 'json', 'numpy', 'os', 'requests', 'string', 'sys', 'tensorboard', 'textwrap', 'time', 'webbrowser']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\uploader'],2024-01-15 04:50:41,12
deep_real_time1 / venvs / Lib / site-packages / tensorboard / uploader / proto,"['google', 'grpc', 'tensorboard']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\uploader\\proto'],2024-01-15 04:50:41,15
deep_real_time1 / venvs / Lib / site-packages / tensorboard / util,"['contextlib', 'enum', 'functools', 'grpc', 'logging', 'numpy', 'random', 'tensorboard', 'tensorflow', 'threading', 'time']",['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\util'],2024-01-15 04:50:41,10
deep_real_time1 / venvs / Lib / site-packages / tensorboard / _vendor,[],['deep_real_time1\\venvs\\Lib\\site-packages\\tensorboard\\_vendor'],2024-01-15 04:50:41,1
